date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:41:18	1410/1410	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Jan%202025%2001:48:04%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/images/loader.svg	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/images/loader.svg	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:18	101572/101572	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Feb%202025%2017:38:20%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/css/custom.css	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/css/custom.css	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:19	7438/7438	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Jan%202025%2001:46:34%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/images/logo.svg	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/images/logo.svg	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:20	109675/109675	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:56%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/index.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/index-2.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:20	110547/110547	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:58%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/index-video.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/index-video.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:20	63321/63321	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:30%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/about.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/about.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:21	114834/114834	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:58%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/index-slider.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/index-slider.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:21	31249/31249	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:46%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/services.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/services.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:22	88724/88724	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:56%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/menu.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/menu.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:22	31416/31416	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:54%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/service-single.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/service-single.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:22	24676/24676	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:14%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/blog.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/blog.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:23	23532/23532	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:18%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/blog-single.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/blog-single.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:23	32253/32253	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:06%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/chefs.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/chefs.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:23	25021/25021	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:10%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/chef-single.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/chef-single.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:24	25649/25649	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:44%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/testimonial.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/testimonial.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:24	22235/22235	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:25:00%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/image-gallery.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/image-gallery.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:24	22478/22478	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:44%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/video-gallery.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/video-gallery.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:25	46247/46247	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:04%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/faqs.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/faqs.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:25	17907/17907	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:32%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/404.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/404.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:25	22441/22441	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:06%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/contact.html	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/contact.html	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:26	43213/43213	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2021:12:42%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/images/hero-circle-img-1.jpg	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/images/hero-circle-img-1.jpg	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:27	370785/370785	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2019:58:30%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/images/hero-img.jpg	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/images/hero-img.jpg	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:28	42300/42300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2021:12:58%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/images/hero-circle-img-2.jpg	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/images/hero-circle-img-2.jpg	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
