date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:04:50	14863/14863	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-3a0f%22	https://new.axilthemes.com/demo/template/etrade/assets/images/others/shape-1.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/others/shape-1.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:50	4356/4356	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-1104%22	https://new.axilthemes.com/demo/template/etrade/assets/images/others/shape-2.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/others/shape-2.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:51	1445/1445	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-5a5%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-4.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-4.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:52	1473/1473	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-5c1%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-5.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-5.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:52	2094/2094	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-82e%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-11.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-11.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:52	1107/1107	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-453%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-6.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-6.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:53	1032/1032	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-408%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-2.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-2.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:54	2823/2823	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-b07%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-7.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-7.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:54	2418/2418	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-972%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-8.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-8.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:54	1961/1961	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-7a9%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-1.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-1.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:55	1220/1220	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-4c4%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-9.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-9.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
